fips,start,end,aet,cwd
42009,2012,2016,608.8341448,423.5722997
18149,1950,1980,597.0998409,435.4464586
18149,1982,2011,615.2425388,398.1425441
18149,2007,2011,633.8825018,387.00306
18149,2012,2016,637.0837678,390.7039848
5039,1950,1980,643.5967658,752.6612782
5039,1982,2011,663.3696686,704.1067611
5039,2007,2011,667.9357412,693.096782
5039,2012,2016,640.0082594,701.9695621
29013,1950,1980,668.0703644,532.4355007
29013,1982,2011,680.2614763,474.3126038
29013,2007,2011,683.9909054,428.9209644
29013,2012,2016,645.5366975,496.0406106
48207,1950,1980,433.1899929,1087.977589
48207,1982,2011,451.6283773,1040.203914
48207,2007,2011,408.2528347,1098.062879
48207,2012,2016,476.0170856,1042.905544
31085,1950,1980,371.8428327,820.9126742
31085,1982,2011,405.7305746,777.9916775
31085,2007,2011,435.7050263,731.7569087
31085,2012,2016,355.9609137,881.8224199
20055,1950,1980,389.9425559,919.8577841
20055,1982,2011,424.3094047,874.3882925
20055,2007,2011,397.9195506,922.8334283
20055,2012,2016,413.7494094,937.5652377
41055,1950,1980,167.6023456,863.5869501
41055,1982,2011,174.6404385,865.9883168
41055,2007,2011,174.640918,849.9523332
41055,2012,2016,162.0448333,914.1739957
37131,1950,1980,656.3045839,627.3035472
37131,1982,2011,670.633808,618.8669906
37131,2007,2011,636.7476296,671.2993715
37131,2012,2016,741.5511211,501.6699642
25023,1950,1980,496.2712114,466.1820291
25023,1982,2011,523.7372026,430.2637123
25023,2007,2011,543.2485098,418.1265946
25023,2012,2016,502.4439083,469.5014841
54027,1950,1980,565.333141,564.8047239
54027,1982,2011,574.8576289,548.2127986
54027,2007,2011,576.5593556,542.8719222
54027,2012,2016,587.7640142,519.58988
51191,1950,1980,664.6516231,542.9862392
51191,1982,2011,671.0447534,529.5479702
51191,2007,2011,653.4021314,561.0964557
51191,2012,2016,694.5747469,499.3893063
38017,1950,1980,374.1143965,538.3351065
38017,1982,2011,400.2754567,500.3727026
38017,2007,2011,424.8337134,439.1705609
38017,2012,2016,368.9065873,539.9321373
16073,1950,1980,180.7061136,1027.273931
16073,1982,2011,181.857493,1015.793117
16073,2007,2011,175.8616885,1010.716334
16073,2012,2016,144.6973479,1088.904421
42113,1950,1980,532.2225919,365.6911544
42113,1982,2011,550.2271976,349.6342424
42113,2007,2011,560.3706769,351.3651873
42113,2012,2016,536.2400154,375.2248106
26087,1950,1980,452.7273636,513.6408358
26087,1982,2011,464.3298709,485.5641015
26087,2007,2011,480.0539472,466.5276595
26087,2012,2016,494.8201734,461.7414814
21117,1950,1980,574.7016505,544.5061009
21117,1982,2011,600.3453161,512.1842834
21117,2007,2011,566.119443,563.1971866
21117,2012,2016,599.7391344,515.7754863
16069,1950,1980,321.0154483,691.2164053
16069,1982,2011,322.5630134,683.8551537
16069,2007,2011,317.8999846,678.0677331
16069,2012,2016,303.3173646,739.8422358
51141,1950,1980,601.9680244,531.3920689
51141,1982,2011,604.0035301,523.6397626
51141,2007,2011,595.2861869,555.76379
51141,2012,2016,632.1427462,486.3023391
22029,1950,1980,754.9436697,691.4930091
22029,1982,2011,759.1002231,661.1223719
22029,2007,2011,733.11973,718.8680877
22029,2012,2016,766.7642789,657.4359209
6007,1950,1980,208.3574153,1213.26437
6007,1982,2011,238.367335,1186.666232
6007,2007,2011,226.660551,1201.529556
6007,2012,2016,192.1684745,1282.329973
13255,1950,1980,731.4325561,633.1515337
13255,1982,2011,695.8350693,658.0695438
13255,2007,2011,621.4318298,747.9020305
13255,2012,2016,630.9110742,724.5245767
40035,1950,1980,591.8936543,695.79069
40035,1982,2011,596.8023266,648.1499654
40035,2007,2011,609.51511,624.9384419
40035,2012,2016,552.2098234,717.0217826
17127,1950,1980,617.7413699,600.1866882
17127,1982,2011,619.6870057,598.3537077
17127,2007,2011,635.3855195,591.968602
17127,2012,2016,627.0034482,592.5767895
47161,1950,1980,666.5925671,600.8719134
47161,1982,2011,676.0943747,550.6409082
47161,2007,2011,643.5042834,602.9389222
47161,2012,2016,701.8930807,517.0601987
48037,1950,1980,607.9095239,802.0768169
48037,1982,2011,611.2225005,784.3796897
48037,2007,2011,608.8659569,788.5746114
48037,2012,2016,582.4094132,820.6745543
27137,1950,1980,450.0368986,380.3971526
27137,1982,2011,464.5139404,371.1767803
27137,2007,2011,449.1318033,382.5631442
27137,2012,2016,479.2320473,352.624118
16061,1950,1980,338.4263151,605.0266715
16061,1982,2011,342.2545213,607.4289191
16061,2007,2011,340.2387214,602.3644222
16061,2012,2016,307.410988,665.5627267
19073,1950,1980,488.8443813,551.0983653
19073,1982,2011,520.093563,504.5714742
19073,2007,2011,538.2722515,457.4773305
19073,2012,2016,522.6026617,506.3450206
25015,1950,1980,519.6719522,475.1180285
25015,1982,2011,538.8064208,465.5436606
25015,2007,2011,541.1935796,453.8575562
25015,2012,2016,521.9999242,488.6806293
37041,1950,1980,679.3662607,564.1781609
37041,1982,2011,678.4071861,569.1556128
37041,2007,2011,645.4183926,605.6512064
37041,2012,2016,739.2945092,462.7828547
27007,1950,1980,382.4237427,437.4539212
27007,1982,2011,376.0775015,436.948274
27007,2007,2011,352.3560475,443.1303939
27007,2012,2016,368.2609332,438.5505478
48319,1950,1980,480.931821,1080.683833
48319,1982,2011,522.8050279,1022.809899
48319,2007,2011,476.6104595,1092.827195
48319,2012,2016,491.5655934,1053.738858
48335,1950,1980,378.2442318,1172.115649
48335,1982,2011,379.0700097,1149.80917
48335,2007,2011,366.8738404,1186.380733
48335,2012,2016,351.1724336,1185.823812
48247,1950,1980,448.6481559,1216.67218
48247,1982,2011,486.9469217,1183.771956
48247,2007,2011,447.8646037,1249.67241
48247,2012,2016,496.5803772,1189.858635
42043,1950,1980,588.1387821,471.4864489
42043,1982,2011,623.0298229,440.5913503
42043,2007,2011,654.1017018,418.7986605
42043,2012,2016,632.164419,433.2708079
45083,1950,1980,748.2227368,565.3471509
45083,1982,2011,745.5026156,552.9023842
45083,2007,2011,706.7518132,609.2922893
45083,2012,2016,744.4904058,528.0581682
48087,1950,1980,402.1195683,1059.779895
48087,1982,2011,433.2830758,1019.655181
48087,2007,2011,405.7327416,1070.846677
48087,2012,2016,437.4808921,1050.401201
12057,1950,1980,893.9138409,646.4960919
12057,1982,2011,884.813357,619.9180486
12057,2007,2011,867.2542759,621.5078901
12057,2012,2016,916.4193712,574.9158799
17015,1950,1980,503.4059264,498.990161
17015,1982,2011,517.277021,497.0855605
17015,2007,2011,552.3223111,454.1025677
17015,2012,2016,515.4443087,515.9397378
30101,1950,1980,232.4037697,701.8789327
30101,1982,2011,235.8487402,719.586777
30101,2007,2011,231.656241,704.1710578
30101,2012,2016,260.4189338,706.189665
55055,1950,1980,471.7430495,499.1132228
55055,1982,2011,483.1660811,464.5773523
55055,2007,2011,461.34034,469.8592745
55055,2012,2016,487.6698277,456.2431494
12051,1950,1980,915.4066089,686.4549475
12051,1982,2011,915.1767854,690.5663771
12051,2007,2011,881.176733,712.7997969
12051,2012,2016,957.2449131,632.9160458
13243,1950,1980,750.1819373,707.1382902
13243,1982,2011,723.0085103,718.4998788
13243,2007,2011,622.3246822,824.0094848
13243,2012,2016,702.6319735,732.9247901
39033,1950,1980,529.6047772,496.6742747
39033,1982,2011,542.3187853,461.5991378
39033,2007,2011,545.29721730000006,475.5197643
39033,2012,2016,527.2462102,502.8991205
26157,1950,1980,452.3497413,505.1873806
26157,1982,2011,464.7717837,475.2045539
26157,2007,2011,482.6492331,449.5331223
26157,2012,2016,477.116024,456.9017209
28067,1950,1980,735.0394519,717.8981164
28067,1982,2011,730.833389,692.8872725
28067,2007,2011,728.0249656,729.480736
28067,2012,2016,748.3982211,683.1575687
19029,1950,1980,512.1863396,550.0475293
19029,1982,2011,535.617169,503.9979989
19029,2007,2011,574.0005756,450.9580906
19029,2012,2016,545.6405168,509.1413822
27023,1950,1980,396.2728041,535.3263236
27023,1982,2011,413.3906859,503.2358248
27023,2007,2011,402.0596624,505.4200259
27023,2012,2016,417.2293853,509.8403508
41005,1950,1980,392.9005225,596.8166579
41005,1982,2011,397.8394097,580.1722948
41005,2007,2011,398.7806718,543.1571829
41005,2012,2016,388.0123561,606.0712786
28055,1950,1980,657.8468253,728.6296771
28055,1982,2011,667.6754453,686.4679232
28055,2007,2011,669.8178109,697.0383888
28055,2012,2016,668.6616526,664.024919
22125,1950,1980,783.9969584,670.1677833
22125,1982,2011,797.5469553,622.5813453
22125,2007,2011,750.871814,692.2151916
22125,2012,2016,793.4653497,614.6028734
55031,1950,1980,452.4131208,385.1556271
55031,1982,2011,452.8980519,359.9383588
55031,2007,2011,434.6516848,376.689586
55031,2012,2016,455.2632921,349.4852053
56013,1950,1980,200.430517,872.8141277
56013,1982,2011,205.8408604,872.5557449
56013,2007,2011,210.4860249,854.0588751
56013,2012,2016,196.1445715,903.0182205
56009,1950,1980,286.31924,800.7664323
56009,1982,2011,298.4021239,784.122663
56009,2007,2011,294.1101329,777.9947567
56009,2012,2016,278.9233014,832.9363932
47081,1950,1980,671.9367551,642.5061674
47081,1982,2011,673.1998764,607.63332
47081,2007,2011,628.6540121,664.0523032
47081,2012,2016,669.3875965,592.5280153
21015,1950,1980,575.7664147,532.1869492
21015,1982,2011,599.9541825,498.2320097
21015,2007,2011,577.4809949,536.3458721
21015,2012,2016,597.7517493,505.9115653
6059,1950,1980,151.5083003,1143.867092
6059,1982,2011,161.9721014,1125.250432
6059,2007,2011,142.8658319,1159.536268
6059,2012,2016,135.582413,1151.546584
50005,1950,1980,486.9756169,363.8805182
50005,1982,2011,516.9306298,330.8005392
50005,2007,2011,536.1860461,293.3818682
50005,2012,2016,527.9538149,323.6271292
42049,1950,1980,562.6394622,386.9665949
42049,1982,2011,572.5536464,373.2822599
42049,2007,2011,552.375463,388.8306518
42049,2012,2016,595.7327173,364.2605658
5123,1950,1980,643.1416758,652.4969375
5123,1982,2011,635.1247914,611.1543921
5123,2007,2011,635.9760836,617.0391334
5123,2012,2016,621.9296595,613.8698395
55103,1950,1980,473.1218623,482.9928899
55103,1982,2011,480.3486658,457.4523208
55103,2007,2011,480.3047167,439.6403357
55103,2012,2016,479.4717344,459.0240539
26075,1950,1980,470.7936887,493.0133535
26075,1982,2011,488.4239869,462.0555547
26075,2007,2011,492.9468276,457.7503266
26075,2012,2016,505.1901826,455.2878481
20121,1950,1980,554.4363895,594.6826903
20121,1982,2011,556.39103480000006,555.3117971
20121,2007,2011,573.73388,505.2806331
20121,2012,2016,517.3098304,605.1868033
6063,1950,1980,219.0905521,1005.962662
6063,1982,2011,220.7182495,999.3451062
6063,2007,2011,210.5936612,1005.541425
6063,2012,2016,219.7382623,1048.563294
17037,1950,1980,501.1392246,506.8635374
17037,1982,2011,502.4851441,497.8123873
17037,2007,2011,549.4901394,437.3212799
17037,2012,2016,534.8266149,466.0600756
49023,1950,1980,241.0810987,1004.67406
49023,1982,2011,269.8636945,960.8792776
49023,2007,2011,253.8023557,922.9082927
49023,2012,2016,215.6961012,991.7678176
42089,1950,1980,550.9239164,468.3342303
42089,1982,2011,569.3071128,447.769819
42089,2007,2011,585.9161221,425.9818903
42089,2012,2016,546.7454346,471.9246434
37071,1950,1980,654.1512791,635.323528
37071,1982,2011,642.7706371,632.344952
37071,2007,2011,628.5889098,675.131188
37071,2012,2016,629.5090785,650.6899919
49053,1950,1980,201.4997164,1204.400274
49053,1982,2011,222.1479243,1188.225336
49053,2007,2011,188.2947572,1206.795498
49053,2012,2016,244.5027951,1173.815891
19075,1950,1980,489.7703445,491.0763428
19075,1982,2011,504.3552949,467.8351001
19075,2007,2011,520.2779922,436.0763724
19075,2012,2016,503.2680181,475.3632233
46071,1950,1980,307.0511346,806.3797308
46071,1982,2011,342.9154838,751.1844399
46071,2007,2011,380.7029777,691.614246
46071,2012,2016,327.7736856,801.1512875
20133,1950,1980,559.1801199,680.1433436
20133,1982,2011,566.8782267,621.1728941
20133,2007,2011,582.526454,590.7538888
20133,2012,2016,564.2528377,637.7968108
45033,1950,1980,708.6556728,661.5515864
45033,1982,2011,693.6285448,664.9244304
45033,2007,2011,695.3996657,688.7565144
45033,2012,2016,739.4421909,604.0892146
29019,1950,1980,527.4647815,622.7272097
29019,1982,2011,557.5697479,549.0567349
29019,2007,2011,604.8715348,478.2896444
29019,2012,2016,526.6660899,573.7983753
17001,1950,1980,512.3553943,573.9662215
17001,1982,2011,511.6537637,553.0284469
17001,2007,2011,555.5314806,496.530565
17001,2012,2016,502.4543747,565.8446538
27085,1950,1980,460.3596523,475.358426
27085,1982,2011,468.9768399,444.5211015
27085,2007,2011,421.8626,474.0881837
27085,2012,2016,444.759514,463.996097
48169,1950,1980,377.543756,1107.846243
48169,1982,2011,394.4441747,1075.65729
48169,2007,2011,384.1987512,1092.429031
48169,2012,2016,394.9334306,1100.572851
26101,1950,1980,491.3236397,409.0625973
26101,1982,2011,516.633993,386.3093402
26101,2007,2011,509.6593795,393.0584098
26101,2012,2016,514.5731533,386.050441
21127,1950,1980,736.9121792,491.888359
21127,1982,2011,780.2631836,457.9068355
21127,2007,2011,777.972958,458.155819
21127,2012,2016,788.2651224,443.8621392
22037,1950,1980,798.8352871,681.0949274
22037,1982,2011,814.1201356,636.2202661
22037,2007,2011,741.8656892,728.3040381
22037,2012,2016,811.3627343,630.757058
28111,1950,1980,808.7496879,691.1248581
28111,1982,2011,792.6098423,674.3866839
28111,2007,2011,786.2355195,703.5885901
28111,2012,2016,807.6556211,648.7220558
19151,1950,1980,471.6883748,532.2312533
19151,1982,2011,492.5778878,492.4227205
19151,2007,2011,487.7832948,482.3001594
19151,2012,2016,490.8494387,496.4253376
27089,1950,1980,338.5967132,504.1349195
27089,1982,2011,348.2038286,489.9626928
27089,2007,2011,345.5625305,472.7639931
27089,2012,2016,363.9525113,476.7963118
22057,1950,1980,842.1820552,585.714697
22057,1982,2011,822.8366442,555.775771
22057,2007,2011,769.3425977,623.3320252
22057,2012,2016,803.2167507,568.8584556
18157,1950,1980,518.8068193,535.5276639
18157,1982,2011,538.1703992,513.6464978
18157,2007,2011,570.6114318,489.9391275
18157,2012,2016,561.366693,499.0442183
30011,1950,1980,274.8230341,735.5287043
30011,1982,2011,280.8735029,725.0541283
30011,2007,2011,314.4180419,653.863372
30011,2012,2016,314.0575223,710.2630273
38027,1950,1980,313.8965708,571.384578
38027,1982,2011,342.71976540000003,531.2872318
38027,2007,2011,367.3474472,478.7229364
38027,2012,2016,318.653735,557.971133
17053,1950,1980,531.5723505,527.6490998
17053,1982,2011,554.7855393,505.776498
17053,2007,2011,567.9614681,488.7965643
17053,2012,2016,566.8272117,498.2010346
36105,1950,1980,558.5037947,410.2033669
36105,1982,2011,589.2219629,384.7440952
36105,2007,2011,617.5949514,353.1409927
36105,2012,2016,568.6749034,413.2420037
8021,1950,1980,193.9088317,949.0804753
8021,1982,2011,217.8776638,919.1863291
8021,2007,2011,198.0051378,938.3019984
8021,2012,2016,174.8333369,988.4184999
48007,1950,1980,547.424775,832.7713436
48007,1982,2011,568.9356392,824.6051442
48007,2007,2011,512.9635066,901.7343643
48007,2012,2016,544.9743968,856.1821799
26149,1950,1980,509.463278,491.1233989
26149,1982,2011,534.3690679,460.3023457
26149,2007,2011,540.6643436,444.4174845
26149,2012,2016,544.5680127,436.530946
21167,1950,1980,636.4586232,533.5541516
21167,1982,2011,622.1754351,526.973613
21167,2007,2011,610.9898159,544.2278826
21167,2012,2016,665.8726301,492.3347523
47137,1950,1980,698.9682292,541.1271496
47137,1982,2011,710.142276,518.2445802
47137,2007,2011,680.6939032,556.4176846
47137,2012,2016,679.0039781,535.6242232
55079,1950,1980,456.7429792,468.5420343
55079,1982,2011,466.485162,439.2156266
55079,2007,2011,463.5562541,438.9877315
55079,2012,2016,480.1129275,431.7764661
27161,1950,1980,475.247164,454.9040304
27161,1982,2011,498.8173487,413.537741
27161,2007,2011,478.0249792,426.8390379
27161,2012,2016,517.5845895,392.4116855
36123,1950,1980,495.6378438,430.6843184
36123,1982,2011,513.8504347,401.557278
36123,2007,2011,518.9888498,403.1664112
36123,2012,2016,524.7760825,406.542267
21171,1950,1980,703.8117411,520.9028308
21171,1982,2011,726.0943019,493.7257599
21171,2007,2011,700.3334445,551.2497169
21171,2012,2016,721.0547829,497.2467835
48317,1950,1980,349.73198,1172.281566
48317,1982,2011,354.6208657,1158.678479
48317,2007,2011,326.9330091,1198.576413
48317,2012,2016,318.8935004,1206.814792
18175,1950,1980,625.4414482,559.2820247
18175,1982,2011,625.2390983,546.581761
18175,2007,2011,628.9828144,567.3333438
18175,2012,2016,637.5472254,552.8011121
45005,1950,1980,736.7607554,720.5664598
45005,1982,2011,710.5618711,758.4230902
45005,2007,2011,667.5796621,830.9127792
45005,2012,2016,699.0132005,748.9536791
51131,1950,1980,552.7175106,545.0466415
51131,1982,2011,594.074947,511.3123637
51131,2007,2011,565.7480957,546.7439921
51131,2012,2016,647.0755434,444.2161165
19129,1950,1980,500.7690231,588.6665328
19129,1982,2011,506.5832868,553.6318291
19129,2007,2011,538.3376729,505.2548246
19129,2012,2016,507.7154249,574.6748489
20011,1950,1980,587.1859511,653.291035
20011,1982,2011,600.976286,585.4038183
20011,2007,2011,613.7599128,555.0060662
20011,2012,2016,578.8214213,611.9245008
40065,1950,1980,450.7248056,1009.419455
40065,1982,2011,477.3874391,962.3361761
40065,2007,2011,420.7081203,1024.667845
40065,2012,2016,456.2111358,1023.958941
24029,1950,1980,579.4502228,537.531992
24029,1982,2011,596.9451483,533.4417195
24029,2007,2011,602.2497372,508.1857251
24029,2012,2016,583.7136023,525.6553777
13285,1950,1980,709.6664891,694.8250413
13285,1982,2011,659.5523937,721.0297215
13285,2007,2011,608.5657161,781.984562
13285,2012,2016,608.5677118,774.227426
48103,1950,1980,NA,NA
48103,1982,2011,NA,NA
48103,2007,2011,NA,NA
48103,2012,2016,NA,NA
12045,1950,1980,811.8759081,670.3203432
12045,1982,2011,816.7220305,641.8664466
12045,2007,2011,742.9109356,706.0460994
12045,2012,2016,804.6345068,626.9469843
40007,1950,1980,394.5779655,999.0513456
40007,1982,2011,409.5779005,947.5097228
40007,2007,2011,359.2994877,1020.853622
40007,2012,2016,396.2504292,998.8282304
17173,1950,1980,559.9184713,559.210597
17173,1982,2011,558.0266854,550.4814488
17173,2007,2011,588.1184677,508.5846169
17173,2012,2016,570.7893849,530.7827317
48223,1950,1980,604.4726622,796.86626450000006
48223,1982,2011,632.4501648,751.0187132
48223,2007,2011,638.6913486,737.8746435
48223,2012,2016,578.2483855,806.6558307
42011,1950,1980,581.0048148,479.037687
42011,1982,2011,610.7862862,457.2875084
42011,2007,2011,617.4984157,459.9333306
42011,2012,2016,573.7671199,510.0366605
38009,1950,1980,288.9877207,574.5827166
38009,1982,2011,306.3865233,555.6097757
38009,2007,2011,334.053742,509.3139865
38009,2012,2016,321.7554877,524.6986249
38021,1950,1980,324.3316909,623.9847419
38021,1982,2011,346.2171138,585.6755022
38021,2007,2011,376.3530555,511.1350337
38021,2012,2016,335.811807,594.8286761
24005,1950,1980,575.9372312,512.0525858
24005,1982,2011,592.6664961,508.1580033
24005,2007,2011,612.4484832,482.3230476
24005,2012,2016,616.7012142,460.5251952
37185,1950,1980,645.8888217,628.9605194
